Timestamp,Roll,Pitch,Yaw,Flex
16:45:18.716861,419803,3.41,-1.01,200949.75,270.00
16:45:18.726645,419813,3.41,-1.01,200954.73,270.00
16:45:18.736984,419823,3.41,-1.01,200959.72,270.00
16:45:18.746833,419833,3.41,-1.02,200964.70,270.00
16:45:18.756870,419843,3.40,-1.02,200969.69,270.00
16:45:18.766842,419853,3.40,-1.03,200974.67,269.00
16:45:18.776908,419863,3.40,-1.03,200979.66,270.00
16:45:18.786844,419873,3.39,-1.03,200984.64,270.00
16:45:18.796851,419883,3.40,-1.02,200989.63,269.00
16:45:18.806857,419893,3.40,-1.02,200994.61,270.00
16:45:18.816833,419903,3.40,-1.02,200999.59,269.00
16:45:18.826827,419913,3.41,-1.02,201004.58,269.00
16:45:18.836861,419923,3.41,-1.02,201009.56,269.00
16:45:18.846861,419933,3.41,-1.02,201014.55,270.00
16:45:18.856834,419943,3.41,-1.03,201019.53,269.00
16:45:18.866064,419953,3.41,-1.02,201024.52,270.00
16:45:18.876859,419963,3.41,-1.02,201029.50,269.00
16:45:18.886877,419973,3.40,-1.02,201034.48,269.00
16:45:18.896832,419983,3.40,-1.02,201039.47,269.00
16:45:18.906885,419993,3.40,-1.02,201044.45,267.00
16:45:18.916928,420003,3.40,-1.02,201049.44,269.00
16:45:18.927262,420013,3.40,-1.02,201054.42,269.00
16:45:18.936833,420023,3.41,-1.02,201059.41,269.00
16:45:18.946599,420033,3.41,-1.02,201064.39,269.00
16:45:18.956883,420043,3.41,-1.02,201069.38,269.00
16:45:18.966838,420053,3.41,-1.01,201074.36,267.00
16:45:18.974888,timestamp,roll,pitch,yaw,flex
16:45:18.979087,420063,3.41,-1.01,201079.84,269.00
16:45:18.986860,420073,3.40,-1.01,201084.33,269.00
