timestamp,roll,pitch,yaw,flex
95553,3.54,-0.49,44359.27,0
95563,3.54,-0.5,44364.26,0
95573,3.55,-0.5,44369.24,0
95583,3.55,-0.5,44374.23,0
95593,3.55,-0.5,44379.21,0
95603,3.55,-0.5,44384.2,0
95613,3.55,-0.5,44389.18,0
95623,3.55,-0.49,44394.16,0
95633,3.55,-0.49,44399.14,0
95643,3.56,-0.5,44404.12,0
95653,3.56,-0.5,44409.11,0
95663,3.56,-0.5,44414.09,0
95673,3.57,-0.5,44419.07,0
95683,3.56,-0.5,44424.05,0
95693,3.56,-0.5,44429.04,0
95703,3.55,-0.49,44434.02,0
95713,3.56,-0.49,44439.01,0
95723,3.56,-0.49,44444,0
95733,3.57,-0.49,44448.98,0
95743,3.57,-0.49,44453.96,0
95753,3.57,-0.49,44458.95,0
95763,3.57,-0.49,44463.93,0
95773,3.57,-0.49,44468.91,0
95783,3.56,-0.49,44473.89,0
95793,3.56,-0.5,44478.87,0
95803,3.55,-0.5,44483.85,0
95813,3.55,-0.5,44488.84,0
95823,3.55,-0.5,44493.82,0
95833,3.56,-0.5,44498.8,0
95843,3.56,-0.5,44503.79,0
95853,3.57,-0.5,44508.77,0
95863,3.57,-0.5,44513.75,0
95873,3.57,-0.5,44518.73,0
95883,3.57,-0.5,44523.71,0
95893,3.56,-0.5,44528.7,0
95903,3.56,-0.51,44533.67,0
95913,3.56,-0.51,44538.65,0
95923,3.55,-0.51,44543.63,0
95933,3.55,-0.51,44548.62,0
95943,3.55,-0.5,44553.61,0
95953,3.55,-0.5,44558.59,0
95963,3.56,-0.5,44563.57,0
95973,3.57,-0.5,44568.56,0
95983,3.57,-0.49,44573.54,0
95993,3.57,-0.5,44578.52,0
96003,3.57,-0.5,44583.5,0
96013,3.56,-0.5,44588.48,0
96023,3.56,-0.5,44593.46,0
96033,3.56,-0.5,44598.44,0
96043,3.56,-0.5,44603.42,0
96053,roll,pitch,yaw,flex
96063,3.56,-0.5,44608.9,0
96073,3.56,-0.5,44613.39,0
96083,3.57,-0.5,44618.37,0
