timestamp,roll,pitch,yaw,flex
45353,3.05,0.03,22400.52,350
45363,3.05,0.03,22405.5,350
45373,3.05,0.03,22410.48,348
45383,3.06,0.03,22415.46,347
45393,3.05,0.04,22420.44,346
45403,3.05,0.04,22425.42,345
45413,3.04,0.04,22430.41,345
45423,3.04,0.04,22435.39,347
45433,3.04,0.04,22440.37,346
45443,3.04,0.04,22445.35,346
45453,3.04,0.04,22450.34,346
45463,3.04,0.04,22455.32,347
45473,7.53,0.04,22460.3,344
45483,7.07,0.03,22465.29,348
45493,6.66,0.03,22470.27,356
45503,6.3,0.03,22475.25,349
45513,5.97,0.03,22480.23,350
45523,5.68,0.03,22485.21,352
45533,5.41,0.03,22490.2,350
45543,5.17,0.04,22495.18,350
45553,4.95,0.04,22500.16,361
45563,4.75,0.04,22505.15,350
45573,4.58,0.05,22510.13,350
45583,4.42,0.04,22515.11,350
45593,4.29,0.04,22520.1,350
45603,4.17,0.04,22525.08,349
45613,4.05,0.03,22530.07,348
45623,3.94,0.03,22535.05,347
45633,3.85,0.03,22540.03,346
45643,3.77,0.03,22545.02,347
45653,3.69,0.04,22550,347
45663,3.62,0.05,22554.98,347
45673,3.56,0.05,22559.96,346
45683,3.51,0.05,22564.94,347
45693,3.47,0.05,22569.92,347
45703,3.43,0.05,22574.9,345
45713,3.38,0.04,22579.89,345
45723,3.34,0.04,22584.88,345
45733,3.3,0.04,22589.87,346
45743,3.27,0.04,22594.85,347
45753,3.25,0.04,22599.83,347
45763,3.23,0.04,22604.81,346
45773,3.21,0.05,22609.79,346
45783,3.19,0.05,22614.78,345
45793,3.17,0.05,22619.76,347
45803,3.16,0.05,22624.74,346
45813,3.14,0.04,22629.72,347
45823,3.13,0.05,22634.7,348
45833,3.12,0.04,22639.69,348
45843,3.11,0.04,22644.67,348
45853,3.1,0.04,22649.66,348
45863,3.08,0.04,22654.64,348
45873,3.08,0.04,22659.62,347
45883,3.08,0.05,22664.6,347
45893,3.07,0.05,22669.58,345
45903,3.07,0.05,22674.56,345
45913,3.06,0.05,22679.54,345
45923,3.05,0.05,22684.52,358
45933,3.05,0.05,22689.5,346
45943,3.04,0.05,22694.49,344
45953,3.04,0.05,22699.47,346
45963,3.04,0.05,22704.46,346
45973,3.04,0.05,22709.44,346
45983,3.04,0.05,22714.43,345
45993,3.04,0.05,22719.41,346
46003,3.03,0.05,22724.39,346
46013,3.03,0.05,22729.37,345
46023,3.02,0.05,22734.35,345
46033,3.01,0.05,22739.33,342
46043,3.01,0.05,22744.31,341
46053,3,0.05,22749.29,340
46053,3,0.05,22749.29,339
46063,3,0.05,22754.77,339
46073,3,0.05,22759.26,339
46083,3,0.06,22764.24,339
46093,3,0.06,22769.23,339
46103,3.01,0.06,22774.21,338
46113,3.01,0.06,22779.19,339
46123,3.01,0.06,22784.18,339
46133,3.01,0.05,22789.16,339
46143,3,0.05,22794.14,339
46153,3,0.05,22799.12,339
46163,3,0.04,22804.11,339
46173,3,0.04,22809.09,339
46183,3,0.04,22814.07,338
46193,3,0.04,22819.05,339
46203,3,0.05,22824.04,339
46213,3.01,0.05,22829.02,339
46223,3.01,0.05,22834,339
46233,3.01,0.05,22838.98,340
46243,3,0.05,22843.96,339
46253,3,0.04,22848.94,339
46263,2.99,0.04,22853.92,339
46273,2.99,0.04,22858.91,339
46283,3,0.04,22863.89,339
46293,3,0.05,22868.87,339
46303,3.01,0.06,22873.85,339
46313,3.01,0.06,22878.84,339
46323,3.01,0.06,22883.82,338
46333,3,0.06,22888.8,338
46343,3,0.05,22893.79,338
46353,3,0.05,22898.78,337
46363,3.01,0.05,22903.76,338
46373,3.01,0.05,22908.75,339
46383,3.01,0.06,22913.73,339
46393,3.01,0.06,22918.71,339
46403,3.01,0.06,22923.69,339
46413,3,0.06,22928.67,339
46423,3,0.05,22933.65,339
46433,2.99,0.05,22938.63,339
46443,2.99,0.05,22943.61,339
46453,2.99,0.05,22948.59,338
46463,2.98,0.06,22953.57,338
46473,2.98,0.06,22958.56,338
46483,2.98,0.06,22963.54,337
46493,2.98,0.06,22968.52,337
46503,2.99,0.06,22973.51,338
46513,2.99,0.06,22978.49,337
46523,2.99,0.07,22983.47,338
46533,3,0.06,22988.45,335
46543,3,0.06,22993.43,337
46553,3,0.06,22998.41,340
46563,3,0.06,23003.4,339
46573,2.99,0.06,23008.38,339
46583,2.99,0.06,23013.37,339
46593,2.99,0.06,23018.35,340
46603,2.99,0.06,23023.33,339
46613,2.99,0.06,23028.31,339
46623,2.99,0.06,23033.29,339
46633,2.99,0.06,23038.28,335
46643,2.99,0.06,23043.26,335
46653,2.99,0.06,23048.25,334
46663,2.99,0.06,23053.23,336
46673,3,0.05,23058.21,338
46683,3,0.05,23063.2,339
46693,3,0.06,23068.18,339
46703,3,0.06,23073.16,340
46713,3,0.06,23078.14,341
46723,2.99,0.07,23083.12,336
46733,2.99,0.07,23088.1,336
46743,3,0.07,23093.08,336
46753,3,0.07,23098.06,335
46763,3,0.07,23103.04,335
46773,2.99,0.06,23108.03,330
46783,2.99,0.06,23113.01,330
46793,2.98,0.06,23117.99,327
46803,2.98,0.06,23122.98,327
46813,2.98,0.06,23127.96,328
46823,2.99,0.06,23132.95,326
46833,2.99,0.07,23137.93,323
46843,3,0.07,23142.91,323
46853,2.99,0.07,23147.89,320
46863,2.99,0.07,23152.88,321
46873,2.99,0.06,23157.86,320
46883,2.99,0.06,23162.85,323
46893,2.99,0.06,23167.83,323
46903,2.99,0.06,23172.81,323
46913,3,0.06,23177.8,323
46923,3,0.06,23182.78,321
46933,3.01,0.06,23187.76,320
46943,3.01,0.06,23192.74,319
46953,3.01,0.06,23197.72,320
46963,3,0.06,23202.7,323
46973,3,0.06,23207.68,320
46983,2.99,0.06,23212.67,318
46993,2.99,0.07,23217.65,318
47003,2.99,0.07,23222.64,319
47013,2.99,0.07,23227.63,319
47023,2.99,0.07,23232.61,318
47033,3,0.07,23237.59,319
47043,3,0.06,23242.58,319
47053,3,0.06,23247.56,319
47053,3,0.06,23247.56,320
47063,3,0.06,23253.04,320
47073,3,0.06,23257.52,321
47083,2.99,0.06,23262.5,320
47093,2.99,0.06,23267.48,320
47103,2.99,0.06,23272.46,320
47113,2.99,0.07,23277.45,320
47123,2.99,0.07,23282.43,320
47133,2.99,0.07,23287.41,320
47143,2.99,0.07,23292.39,320
47153,2.99,0.07,23297.37,320
47163,2.99,0.06,23302.36,321
47173,2.98,0.06,23307.34,321
47183,2.98,0.06,23312.32,320
47193,2.98,0.06,23317.31,320
47203,2.98,0.06,23322.29,319
47213,2.98,0.07,23327.28,321
47223,2.99,0.07,23332.26,317
47233,2.99,0.07,23337.24,308
47243,2.98,0.07,23342.22,312
47253,2.98,0.07,23347.21,320
47263,2.98,0.07,23352.19,316
47273,2.98,0.07,23357.17,319
47283,2.98,0.06,23362.16,316
47293,2.97,0.06,23367.14,316
47303,2.97,0.06,23372.13,316
47313,2.97,0.06,23377.11,316
47323,2.97,0.06,23382.09,314
47333,2.98,0.07,23387.07,316
47343,2.99,0.07,23392.05,316
47353,2.99,0.07,23397.03,317
47363,3,0.07,23402.01,316
47373,3,0.07,23406.99,315
47383,2.99,0.07,23411.97,317
47393,2.99,0.07,23416.96,318
47403,2.98,0.07,23421.94,318
47413,2.98,0.07,23426.92,317
47423,2.98,0.07,23431.9,315
47433,2.98,0.07,23436.89,315
47443,2.98,0.07,23441.87,316
47453,2.98,0.07,23446.86,315
47463,2.98,0.07,23451.84,314
47473,2.99,0.07,23456.82,314
47483,2.99,0.07,23461.8,315
47493,2.99,0.07,23466.79,316
47503,2.99,0.07,23471.77,316
47513,2.99,0.07,23476.76,320
47523,2.98,0.07,23481.74,321
47533,2.98,0.07,23486.72,323
47543,2.98,0.07,23491.7,320
47553,2.98,0.07,23496.68,321
47563,2.98,0.07,23501.66,316
47573,2.97,0.07,23506.64,315
47583,2.97,0.07,23511.63,314
47593,13.94,0.46,21543.62,270
47603,12.85,0.43,21548.6,270
47613,11.88,0.4,21553.58,270
47623,11.01,0.37,21558.56,272
47633,14.62,-4.25,21563.55,270
47643,17.96,-3.82,21568.53,270
47653,20.95,-3.44,21573.52,270
47663,23.65,-3.1,21578.51,270
47673,26.08,-2.81,21583.49,270
47683,23.76,-2.54,21588.48,270
