Timestamp,Roll,Pitch,Yaw,Flex
16:46:00.385479,461473,2.33,-44.46,220926.11,5.00
16:46:00.395837,461483,2.33,-44.46,220931.09,0.00
16:46:00.405816,461493,2.33,-44.46,220936.08,5.00
16:46:00.415493,461503,2.33,-44.47,220941.06,0.00
16:46:00.425832,461513,2.32,-44.47,220946.05,5.00
16:46:00.435895,461523,2.32,-44.47,220951.03,0.00
16:46:00.445878,461533,2.32,-44.47,220956.02,5.00
16:46:00.456292,461543,2.32,-44.47,220961.00,0.00
16:46:00.465176,461553,2.33,-44.46,220965.97,5.00
16:46:00.476164,461563,2.33,-44.46,220970.94,0.00
16:46:00.485566,461573,2.33,-44.46,220975.91,5.00
16:46:00.495241,461583,2.33,-44.46,220980.89,0.00
16:46:00.505143,461593,2.33,-44.46,220985.88,4.00
16:46:00.515412,461603,2.33,-44.46,220990.86,0.00
16:46:00.525422,461613,2.33,-44.46,220995.84,5.00
16:46:00.535779,461623,2.32,-44.46,221000.83,0.00
16:46:00.545952,461633,2.32,-44.46,221005.81,5.00
16:46:00.555599,461643,2.32,-44.46,221010.80,0.00
16:46:00.565446,461653,2.32,-44.46,221015.78,5.00
16:46:00.575819,461663,2.32,-44.46,221020.77,0.00
16:46:00.585854,461673,2.32,-44.46,221025.73,5.00
16:46:00.595065,461683,2.32,-44.46,221030.70,0.00
16:46:00.605851,461693,2.33,-44.46,221035.69,5.00
16:46:00.615559,461703,2.33,-44.46,221040.67,0.00
16:46:00.625872,461713,2.33,-44.47,221045.66,5.00
16:46:00.635321,461723,2.32,-44.47,221050.64,0.00
16:46:00.645869,461733,2.32,-44.47,221055.63,5.00
16:46:00.655747,461743,2.32,-44.47,221060.61,0.00
16:46:00.664995,461753,2.33,-44.46,221065.58,4.00
