Timestamp,Roll,Pitch,Yaw,Flex
16:45:34.176831,435263,11.07,-0.10,208529.73,24.00
16:45:34.185864,435273,10.21,-0.11,208534.72,0.00
16:45:34.195864,435283,9.44,-0.10,208539.70,24.00
16:45:34.205643,435293,8.76,-0.09,208544.67,0.00
16:45:34.215865,435303,8.15,-0.09,208549.64,24.00
16:45:34.225863,435313,7.60,-0.08,208554.63,0.00
16:45:34.235864,435323,7.10,-0.08,208559.61,25.00
16:45:34.245848,435333,6.64,-0.08,208564.59,0.00
16:45:34.255878,435343,6.23,-0.08,208569.58,25.00
16:45:34.265992,435353,5.86,-0.08,208574.56,0.00
16:45:34.275866,435363,5.53,-0.08,208579.55,25.00
16:45:34.285863,435373,5.23,-0.08,208584.53,0.00
16:45:34.295864,435383,4.97,-0.07,208589.52,25.00
16:45:34.305878,435393,4.73,-0.07,208594.50,0.00
16:45:34.315881,435403,4.52,-0.07,208599.48,25.00
16:45:34.325783,435413,4.33,-0.07,208604.47,0.00
16:45:34.335864,435423,4.15,-0.07,208609.45,25.00
16:45:34.345922,435433,3.99,-0.08,208614.44,0.00
16:45:34.355839,435443,3.85,-0.08,208619.42,25.00
16:45:34.366294,435453,3.71,-0.09,208624.41,0.00
16:45:34.376856,435463,3.59,-0.09,208629.39,24.00
16:45:34.385425,435473,3.48,-0.10,208634.38,0.00
16:45:34.395896,435483,3.38,-0.10,208639.36,24.00
16:45:34.405866,435493,3.30,-0.09,208644.34,0.00
16:45:34.415896,435503,3.23,-0.09,208649.33,24.00
16:45:34.425865,435513,3.17,-0.09,208654.31,0.00
16:45:34.435847,435523,3.11,-0.09,208659.30,24.00
16:45:34.445786,435533,3.04,-0.09,208664.28,0.00
16:45:34.456856,435543,2.99,-0.09,208669.27,24.00
16:45:34.465865,435553,2.94,-0.10,208674.25,0.00
16:45:34.475864,435563,2.90,-0.10,208679.23,25.00
16:45:34.485875,435573,2.86,-0.10,208684.20,0.00
